Vin,Iin,Vout,Iout,fs,D,R,P_loss,P_mosfet,P_capacitor,P_diode,P_inductor
23.68830015978198,5.45889129874191,46.56765212669458,2.328382606334729,165373.61828915912,0.495422040038907,20,20.884544394578327,9.545213511073078,1.483191194691066,6.055310781898118,3.8008289069160655
15.627004669738332,27.846073269620778,41.645501333751994,8.329100266750398,199804.47046758927,0.6285676046805377,5,88.28116075033182,39.78530771578472,11.11701494751721,23.584680258904733,13.794157828125176
22.73598385601147,23.28576522970723,65.75577087537661,6.575577087537662,111131.640847384,0.6574048141960874,10,97.04264199599407,43.84639238768105,4.978484534325936,31.460775556789805,16.756989517197283
23.231877662482425,7.014352269011963,36.49511659935765,3.649511659935765,173817.57775565085,0.3692391788308475,10,29.767220235170896,14.061941644791872,1.979832782536577,7.827108819957604,5.898336987884843
18.54862516220557,8.307271834877172,35.518027804506886,3.5518027804506884,147281.53652545053,0.48250261017763113,10,27.935441473511943,13.055765962679086,2.8199185842132506,7.745307544392699,4.314449382226908
23.037557451749322,7.8399079591161955,38.437272669933236,3.843727266993324,108741.51938714918,0.4060992441764759,10,32.86993699428646,13.943090771907912,1.5940147259652608,11.037604256508628,6.295227239904659
22.392026901985375,6.0425133649171405,33.236523769242474,3.3236523769242474,180491.14307510803,0.332466163494636,10,24.837470596488785,10.346860663901884,2.96577769048382,7.415015385258002,4.109816856845084
17.381926903445454,34.304350118816664,48.73729515701058,9.747459031402116,109987.08057299949,0.6469796497030671,5,121.21091839115826,58.48672937687538,10.038186705610705,31.49767798626108,21.18832432241109
17.369364112635292,7.314664849777725,46.121901723745495,2.3060950861872747,150495.7863589267,0.6264694628511114,20,20.689586206942167,8.896152246393047,1.590430624496729,6.365124527374739,3.8378788086776514
21.429572508534108,6.051113839832537,32.54541147383211,3.254541147383211,173564.53078380506,0.347579064526694,10,23.7524019879813,10.052415077323156,2.423312623091837,7.356988597302888,3.9196856902634165
20.889667783903125,5.475339894066087,43.794670635321154,2.189733531766058,115562.9535543938,0.5268621371949328,20,18.479372588178848,8.43251900811147,1.252208056662301,5.814126007152189,2.9805195162528877
17.688690696966965,2.3663117623013328,26.45887056666144,1.322943528333072,174125.24305871595,0.3369376999755835,20,6.853365272775939,3.3288549264532734,0.4637864132877618,2.0273994704487244,1.0333244625861793
23.71506219443502,16.192119331620916,56.052209441705365,5.6052209441705365,145175.74445697342,0.5807571526683566,10,69.81209867942323,30.521160798927234,6.838191185936909,19.555462840856087,12.897283853703
15.15395103477244,14.06438601612592,29.169324794059243,5.833864958811849,172908.4965553562,0.4857192961303137,5,42.96111523424656,17.34212087121944,5.886487200746779,12.938767401310498,6.793739760969847
16.24181255262548,13.4455470231443,29.52370127321628,5.904740254643256,113123.16045802683,0.4554204931591507,5,44.05026704339872,20.62274323518716,3.5794611313761675,12.719779833915885,7.128282842919502
21.95209976669534,8.471916365737426,55.812588532861774,2.790629426643089,124008.82904217584,0.6098779477210332,20,30.224101338840313,13.722338069196422,4.090183810437028,7.590779242886441,4.820800216320422
19.351738729044964,3.973746132576653,35.90870491169874,1.7954352455849372,108716.30519659942,0.46543955861004,20,12.427142511403389,4.973239559784619,1.757347375394037,3.482218986900721,2.2143365893240117
15.944340967716695,3.948913767846215,32.49405478986639,1.6247027394933196,131879.5882871176,0.5132778613800445,20,10.16964773230896,4.6046780539243395,0.5814078394372069,3.39365548298598,1.5899063559614333
24.213996110586713,47.3394235243206,67.57610285596107,13.515220571192213,183717.74076592602,0.6453194107496476,5,232.97068165543033,95.85575696226022,32.569013904358044,64.85824089071767,39.68766989809437
19.46089224449827,33.812151035586375,51.21437083465284,10.242874166930568,156813.11738824114,0.6238638130851324,5,133.43227186037916,59.36847852090748,16.787319770329134,33.826442275629276,23.450031293513277
21.52752117019405,10.649363969594553,43.32394629667615,4.332394629667615,199711.7183329344,0.5076071440341783,10,41.55797603282059,18.048483010770248,2.9284237768128047,12.548471359765005,8.032597885472534
20.244023731344416,2.982997176861698,31.79542208476507,1.5897711042382536,137607.8108367159,0.3684914195298587,20,9.840422361503286,4.000849372752298,0.8101346417168169,3.146348955659006,1.8830893913751654
20.371371310926538,3.130743026195938,32.68101356871647,1.6340506784358237,137904.71010241954,0.38173048884022975,20,10.375096271799755,4.995803320862897,0.5164377953316521,3.236718466484472,1.6261366891207347
16.261852683860372,8.900568263202741,34.42248725966542,3.4422487259665417,192605.7031751661,0.531864276084227,10,26.248966984663156,12.964353803705809,1.3114273474286013,7.573409704346429,4.399776129182318
24.63106905655242,24.425671396203207,70.10257186685457,7.0102571866854575,153100.2849528918,0.6518601286240427,10,110.19334067778726,45.32056473238579,10.434361938137204,33.58720254721062,20.851211460053644
19.640319755542897,8.082773609211477,36.048762075365765,3.6048762075365763,116203.04971026613,0.460115106917781,10,28.796933479944045,13.662657145451707,1.4169460714500899,9.311163855998178,4.406166407044069
22.773242170053184,18.92088147108739,59.35285550158528,5.935285550158528,102750.73128490348,0.619807693669089,10,78.61367019273905,34.99140449197153,5.291885946830083,24.461360431532952,13.869019322404485
23.253225030602934,39.68100969844188,60.64918919963106,12.129837839926212,162422.13449941203,0.6204807103147052,5,187.0466178448777,83.19923433113189,15.569099645033981,58.05919859370325,30.21908527500854
19.00966515697077,23.449017658144523,42.17878329773397,8.435756659546794,104867.98738309984,0.5538545964516466,5,89.9480218457818,43.126088748044566,4.435766780903611,26.823932354719464,15.562233962114144
22.36519604914838,22.54861123518433,44.86966132516001,8.973932265032001,101258.51839592376,0.5065752545940709,5,101.64680942401549,45.91827278645339,5.879043859652942,30.406240217633997,19.443252560275155
23.461489277587454,18.518363293246516,41.64032798719925,8.32806559743985,119034.10381567235,0.4422537256839785,5,87.68499886666643,35.17223815348798,12.72577888119353,26.56313744445881,13.22384438752611
15.759746691745804,41.14488976018441,50.78447480508418,10.156894961016835,141366.32988023577,0.6928473906472075,5,132.62046403466616,56.020857202245914,14.03383522135,39.35738478408574,23.208386826984512
24.078453418843115,3.4056352916195647,37.04451945813361,1.8522259729066803,132507.06261704804,0.35531887235024157,20,13.3876096366279,5.462234808378703,0.8726429715026334,4.684525702360144,2.3682061543864195
15.980849693776092,10.398705397274247,25.740196795275146,5.148039359055029,199100.61163596401,0.3854374389636274,5,33.66860175179937,14.986792057565049,2.1793148823847988,10.035031200850904,6.467463610998622
23.032459988458736,22.791108083534255,45.7783649841927,9.15567299683854,164048.77599392476,0.5019406185817825,5,105.80354490144913,45.89139094558822,5.18686125660459,36.21383365777081,18.5114590414855
23.96029912971818,2.987980339709774,34.589143307003724,1.7294571653501862,105039.15713257939,0.3129837892585285,20,11.772460997541103,4.813426515427885,1.4884743371507314,3.3764513128596443,2.094108832102842
24.198086863095856,14.673425658796322,37.614655517757015,7.522931103551403,199769.85635020013,0.3632158349027419,5,72.09636672682728,29.341541377685562,8.290130509663156,22.79465887057419,11.670035968904381
23.740573244523762,16.074667141696196,39.011828077345385,7.802365615469077,169837.72189537872,0.3976101839811404,5,77.23726667150726,36.24509510087806,7.817916737647396,19.78706462118487,13.387190211796929
19.209548107940776,7.321548590282525,33.92731573573102,3.3927315735731023,169043.90080817766,0.4389432514796083,10,25.537364566459942,10.92597316612187,2.407089035933785,7.5811580295520375,4.623144334852249
21.642245529294186,3.2642051617413608,34.39304352208083,1.7196521761040415,165177.2977399063,0.37585976356643247,20,11.500657432808666,5.036049465545795,1.3863634323420604,3.1745219291162585,1.9037226058045518
21.978727761318225,20.083796971224317,41.97825606811629,8.395651213623257,120437.6763899126,0.48170304857488144,5,88.98150954005843,39.236232180603025,8.570112165322914,25.96868143738891,15.206483756743577
20.47963733713004,50.35632666800191,64.0564387308245,12.811287746164899,135479.4093862032,0.6835525925768063,5,210.63383921555453,94.06920128684594,10.086184515414292,69.35497993559095,37.123473477703406
21.589048144527993,9.474315719164675,58.514797595386206,2.9257398797693104,132807.88316524826,0.6340569039832232,20,33.342381316053775,15.818497662843567,1.6466027290389562,9.40504879342017,6.472232130751083
18.58100858210666,25.919281983673702,43.83421398931043,8.766842797862086,192357.15971775062,0.5803900044951669,5,97.31873776855196,44.05280650595715,12.471922485865088,25.545888643056344,15.248120133673373
22.348434303345762,8.732552414335263,39.96695023651141,3.996695023651141,119894.5999020673,0.4459018847065046,10,35.4231628115171,16.547722283418114,3.412152289713392,8.927481096809812,6.535807141575784
16.556148068256697,9.024214052325492,34.97309229424581,3.497309229424581,130151.2570727868,0.5308957299905014,10,27.094505587760068,12.520314731402225,1.266982194053086,8.858348571831126,4.448860090473629
22.130316466431594,8.749158551997702,56.945253873246635,2.8472626936623318,138033.52084460226,0.6145351602217357,20,31.483550636270024,12.678223266088578,2.282221563558532,10.524077334613418,5.999028472009495
21.472572162448778,4.617097404734019,40.77381137902707,2.0386905689513535,165251.85549046518,0.4776271433933913,20,16.015772485582318,7.861878763756387,0.7891422222191087,4.431230693616301,2.9335208059905233
16.294052310678705,17.054666967133134,33.307211960379654,6.661442392075931,100249.32461710407,0.5157256401015202,5,56.01556198893988,24.556347114167494,6.538623649287729,14.346014215274945,10.574577010209712
15.164153316700276,6.431127395829572,28.25537502363346,2.8255375023633458,119695.29827472866,0.46818435954434356,10,17.68598005697406,8.185340063187116,1.3060748561564313,4.853982793896624,3.3405823437338884
16.625238842732518,8.073799088055885,47.38991612456517,2.3694958062282585,163804.0801926917,0.6520488519254463,20,21.938630692499004,9.79663368481968,1.075723047236905,7.01420900355141,4.0520649568910105
19.217011158866434,4.534808864369851,38.22856524859667,1.9114282624298333,157135.70313482868,0.5013720720084798,20,14.074312501611217,5.663048374257762,0.9982012034689061,4.837083876350834,2.5759790475337145
19.078398964963696,16.31514580710554,35.24894330685148,7.049788661370296,177848.2536914079,0.46420992533347616,5,62.769260029588196,25.486300570040765,10.192276670179675,16.890466854955893,10.200215934411853
17.123666019126627,3.781750791479692,32.95378338720831,1.6476891693604157,166208.42072471656,0.48456988601076245,20,10.459845544313708,4.306642753893244,1.6355990638218079,2.843663699862262,1.6739400267363944
21.13228958785664,16.93685853651935,37.79506101731665,7.55901220346333,178922.16197933824,0.4465128081912685,5,72.22127184175093,29.83076239253832,7.216847855635615,23.713959101745708,11.459702491831292
15.9872974510195,13.871118469683568,29.752853186671153,5.950570637334231,104623.54006028501,0.46808071640517535,5,44.71524240364005,18.394775778928675,4.40249932040345,12.978511377148287,8.939455927159635
17.18624172223032,4.444062123873162,24.964898380105996,2.4964898380105995,160765.28158214907,0.3179166357241117,10,14.052110776590538,6.6302649754612375,0.6948149152097701,4.197450062731497,2.5295808231880352
22.603211808213125,13.233520970075576,70.70666890105744,3.535333445052872,118800.18865090705,0.682950484774718,20,49.14842610086009,20.90638644873325,6.570589279188017,13.073364916730085,8.59808545620874
17.891232068140994,2.768003244106182,28.798884738265055,1.4399442369132527,156239.17876131344,0.3838044536168691,20,8.054200297277035,3.475943488820352,0.7737854430639264,2.4054635519935186,1.3990078133992376
24.67769681202676,13.494192134174005,36.40810731531401,7.281621463062803,194789.4229945264,0.3291020745059586,5,67.89552655369812,29.918317755328044,5.2460649983328445,20.779601947367777,11.95154185266945
18.624395643491518,10.017049955438088,39.0809125900719,3.9080912590071897,182534.31928470876,0.5277609020914684,10,33.829728663414045,16.287614823191767,2.3278470459459095,9.0258119706589,6.188454823617469
19.960239809165877,7.757349459102861,50.925620091136665,2.546281004556833,192428.15934099676,0.6112365074980388,20,25.16761640385721,11.663222741778789,1.1933856135149605,7.885211695983418,4.425796352580037
24.9823109557518,37.04047751154209,60.753928542861146,12.15078570857223,184334.89916535764,0.5929533416272212,5,187.14876046466043,85.28336585611352,16.686975135013945,49.0083226846057,36.17009678892726
20.706327285415345,6.2733391628368045,32.58411387709195,3.258411387709195,192540.711957302,0.3703302605915318,10,23.725366162582745,9.845181387020917,2.004360323015576,7.806509868327165,4.069314584219087
19.16032942313166,12.72540396652236,44.666890201265716,4.466689020126571,172642.40377011485,0.5749372865302651,10,44.30982401580201,18.2452787478356,4.797936508923818,14.510274606741921,6.75633415230067
23.511988362831286,13.345513704272333,35.34878326725001,7.0697566534500025,170080.37495712398,0.34162695801394855,5,63.87226721585367,29.890766340000724,4.707343166542211,19.300420387483467,9.973737321827267
24.27763249854567,27.87910284869015,51.977966168080904,10.39559323361618,182359.79976022686,0.5376342524198225,5,136.49681995562457,60.81064270200007,11.42818061950106,43.383247676104084,20.874748958019364
17.03424018032847,14.482776741608498,31.380834128552284,6.276166825710456,138533.68432559617,0.4626504081701886,5,49.75174737389179,23.043895745748564,2.4099857285713244,15.256528568396966,9.041337331174939
23.602725654395115,21.553903095445314,45.06549184220969,9.013098368441938,199552.28554832147,0.48153609154109916,5,102.5511505471598,48.27827964869905,4.882312808255309,33.960900069997614,15.429658020207835
22.29680557384757,2.7234712288217677,31.85131086352186,1.592565543176093,174142.7662182824,0.3057357263386594,20,9.999408288771406,4.632941647653052,0.48162072246756,3.2560518508887197,1.628794067762074
18.598452722143303,16.658135586741235,35.167951473518876,7.033590294703775,167447.8024409501,0.4764841216044513,5,62.45858498030404,28.13526308423757,2.9332650957799182,20.32983089547264,11.060225904813905
19.775730092783217,12.139804497442421,30.931141727605663,6.186228345521132,108130.37941999266,0.3671413189027625,5,48.72639140593148,21.610569054236677,4.7170755877755575,12.661219702693977,9.737527061225268
24.941495749430896,7.460269467686006,38.99600652516415,3.8996006525164146,165136.20889259645,0.3662527375728574,10,34.00142672683515,15.917583975465503,1.595239340659551,10.984400330314454,5.504203080395637
20.788147506461428,15.572441496210221,51.4565639510249,5.14565639510249,199076.73509854177,0.5996839434346225,10,58.944413494367495,27.117031658948672,2.9191970879476368,18.664609810400012,10.243574937071172
22.733801488576994,5.490493990638164,45.75159798511663,2.2875798992558316,194229.43808106973,0.50711629253208,20,20.159364547806533,9.615917394414963,0.9803451640452367,5.923691348859781,3.6394106404865525
16.432886789925288,5.323991629638553,38.293159057363106,1.9146579528681553,147672.96635922004,0.574341527359439,20,14.170250190734691,6.530902448689061,1.3602035469080596,4.064972842821087,2.214171352316484
15.630209623391448,8.088055002788556,22.424748342223303,4.484949668444661,149187.1974206358,0.3101174591240485,5,25.844127496695663,10.946715921328014,3.256213781218615,6.918159157252827,4.723038636896207
15.318115266512361,25.693775104326704,39.61188950498507,7.922377900997015,153819.99114465338,0.6172133403708857,5,79.75985064889284,38.544879082050485,3.922319068861279,22.642049996103406,14.650602501877673
22.35620675383129,29.66400252073837,51.44173439557056,10.288346879114112,175350.32670900924,0.5697953839277632,5,133.92416597491422,54.50218672670162,14.899121858404964,39.98134817872558,24.541509211082047
15.315844005248438,2.5759871040672655,25.711572610354125,1.2855786305177062,152984.12095925928,0.40915181838018455,20,6.39916834055029,2.6996871768510022,0.31606351412029576,2.1825578442967357,1.2008598052822566
19.295281263073676,42.51643240480245,57.14965325124259,11.429930650248519,187820.95231695066,0.6658123158791686,5,167.14994820567063,70.449164136481,8.143308132134212,56.27306372375246,32.28441221330296
17.651227927954928,14.262767836379568,45.37063988410079,4.537063988410079,102235.91982588469,0.6145018246053819,10,45.90586961416457,20.769622141228133,4.6488812744122825,12.71445500490555,7.772911193618606
15.03590238087906,34.4519638074552,45.40816919162722,9.081633838325445,151307.8558973745,0.6722485505368692,5,105.63599877138614,45.493793433523145,11.238774777416825,33.00079114498406,15.902639415462128
20.23664844618871,10.89726268114921,60.72520602779403,3.0362603013897016,126688.22681916103,0.6694816158700644,20,36.146541548286734,16.549743614381185,1.698335852749683,11.825031908729454,6.073430172426412
19.07188045131688,26.6221042725697,45.00746466173678,9.001492932347357,159086.68291077256,0.5805321394229157,5,102.59921499344449,42.13451314256986,10.759869688539432,32.458840831543455,17.245991330791746
16.332350459799734,5.138383458099745,26.194273967866817,2.6194273967866817,188189.7358606886,0.3821781703674607,10,15.307880564156207,7.019446634740569,0.7562358288926051,5.247328424922192,2.2848696756008415
19.410914186288196,10.909614679772982,29.038016526757843,5.807603305351568,195166.9908858621,0.33834080733636895,5,43.12431359289101,21.51395016502286,2.8507905490040057,11.939025742898732,6.820547135965417
23.75427988286266,8.213402090001667,57.17815856847621,2.8589079284238106,118708.35071541443,0.5879249944281992,20,31.636361172298223,14.244541295154024,4.020228687501633,8.297059232914924,5.074531956727648
19.691629013412182,7.456399902697813,49.59365948516594,2.4796829742582966,115117.13650710626,0.6061656801204371,20,23.85210760303856,10.490551344879643,1.2276666554913493,7.550302763922814,4.583586838744755
17.600409426452323,4.344126990745507,24.97049137956338,2.497049137956338,177519.9860493472,0.3016535586201912,10,14.105869663938286,6.116968652827382,1.0794581933221736,4.3024191049182425,2.6070237128704874
22.961407636199716,9.280534911096947,59.737210766660034,2.986860538333002,173405.45384181337,0.6187529949850492,20,34.667427666661325,16.023347267972664,1.6126444405126257,10.73936993424815,6.292066023927887
20.12099352301538,7.268729351999027,34.593758975983036,3.4593758975983038,109407.09170520649,0.42364901723634724,10,26.5812402032835,12.833079156140295,1.3212640061414909,8.13040678511924,4.296490255882474
20.558484192008205,4.728203671761658,40.37464322257107,2.0187321611285536,150654.60923232022,0.49491891488117146,20,15.699109675011982,7.436379960782323,1.0338891932083538,4.735100399652257,2.493740121369046
19.475239218050422,15.08346471974879,34.238366196217164,6.8476732392434325,174793.64717544208,0.43692806136752604,5,59.30093969687832,29.095817165428013,3.117549678734503,17.191981346449147,9.895591506266644
17.887683815828012,4.444314580488215,25.46325752644456,2.546325752644456,132672.25407339202,0.30398749688888255,10,14.66074560804394,6.283094314773958,1.7943539668066344,4.267357930753873,2.315939395709474
22.18572200270435,6.493918074547971,49.14694828543859,2.4573474142719296,149965.1190625992,0.5522343623813399,20,23.301134821679625,9.749327478027842,3.428899823349776,6.011924041925267,4.110983478376736
21.13841257449617,2.813701448379263,31.539202509371385,1.5769601254685692,163247.6447604744,0.33526185087202953,20,9.741117330941378,4.250983187082205,0.48302931802951626,3.3761166082661807,1.6309882175634771
23.16947707802354,18.797088750389083,59.67399280644048,5.967399280644048,129303.1961146084,0.6152725933985623,10,79.42017518940298,31.797364065975948,11.023617558085851,20.71925624183736,15.879937323503823
23.040187985880287,9.498148371430258,60.53437905399659,3.0267189526998295,195151.5452401354,0.6224841878161482,20,35.618571622888794,14.767576667627232,3.0393067555932296,11.055715561523535,6.755972638144798
23.61837004322015,15.548437994322208,54.81795275173596,5.481795275173596,149788.9034194113,0.5730634229885061,10,66.72796775481004,32.3359017031236,3.2659089069575327,21.229917850943227,9.896239293785678
15.007495738029986,6.027337218768319,27.21073477257568,2.721073477257568,148457.67182252702,0.45347515862246673,10,16.412828935989126,6.819469667095555,2.0773399060104003,4.762867979217898,2.7531513836652737
18.984862685535532,4.677584069885348,38.590199421100635,1.9295099710550319,127997.38661201294,0.5120122363840384,20,14.343116698805986,6.658713535250257,0.7056321638834457,4.610098391424623,2.3686726082476577
17.303228316425333,9.03018363068127,24.932124961701263,4.986424992340252,136771.5809807557,0.313077523770708,5,31.92915807974724,13.831302488368427,2.2224060106793275,11.047652827162192,4.827796753537287
17.634610459622877,3.1761814867102163,30.640235577009022,1.532011778850451,165119.82345460224,0.4291219975962745,20,9.06952145647005,4.249296680425209,0.44157732752638595,2.972769376524695,1.4058780719937605
17.374631541345522,9.519426540206831,25.65904479298086,5.131808958596173,120849.01269171861,0.3297675612500877,5,33.719212683359615,14.51474074103289,4.95202203805222,9.135910918976826,5.11653898529768
21.594723147171248,46.88565565379646,63.49230772198138,12.698461544396277,155464.11091671104,0.6633482505078871,5,206.22812544478347,98.80685247032778,12.29634768498606,64.02103450961005,31.103890779859636
16.538536031555065,14.765724055669248,31.222703124356688,6.2445406248713375,131377.86047940655,0.4756435572414438,5,49.232021248342676,22.838742084391573,3.3605974741383466,14.687205596974573,8.345476092838183
19.086784882525976,11.448560246630974,29.506758158515137,5.901351631703028,133598.57118950278,0.35970827063996563,5,44.38645123706402,19.84027016992771,4.041166291763274,11.92206417427967,8.58295060109337
24.40251128533938,3.2385226179677535,36.35457266751688,1.8177286333758438,130708.78490712823,0.33426128668540545,20,12.945337040896675,6.181038637285691,0.6249870487545934,4.075151738874658,2.064159615981734
19.92252376401646,11.097483393594432,29.668965225138056,5.9337930450276115,152533.25145523215,0.3353461091732368,5,45.04037712357285,20.48311213142973,3.7159254393332155,13.845476389521663,6.995863163288243
23.797581362967655,12.296812991197038,48.94698057111467,4.8946980571114675,118759.45143828724,0.518216247929587,10,53.05371696030144,21.918310352244525,9.52512024410778,13.292684983820054,8.317601380129085
21.321606544301446,3.4724294179895248,35.21866591655547,1.7609332958277737,149959.8795372301,0.3995079720372523,20,12.020052356133,5.327101421573868,0.5991844048534551,3.8094842994004026,2.2842822303052746
21.449664797048946,20.410802923869284,41.80675137735696,8.361350275471391,172788.79362929115,0.4921036845719826,5,88.24398880999507,40.84535537717846,4.149288604982367,28.085660159754777,15.163684668079467
22.61039047531014,8.29862607076024,39.184619661781404,3.9184619661781404,114645.72688930537,0.4282199297797131,10,34.0917340646312,15.590232571241568,3.294559071987212,9.854493033470206,5.352449387932211
18.604881972713834,27.90949141319172,45.509232644011476,9.101846528802295,165436.29298342415,0.5953192218018013,5,105.03474249155028,45.74543199774957,9.765476932810756,30.568942831308906,18.954890729681043
17.148166000008658,2.9972332042968635,29.34926902404509,1.4674634512022544,118925.36739297844,0.42045450463838346,20,8.328072915731845,3.884258446371754,0.6763050280593212,2.174643909704444,1.592865531596325
20.725160388661994,2.616280877543662,30.104403808124225,1.5052201904062112,158894.71909376944,0.31721291888401076,20,8.909084376751522,4.305849492688944,0.47071401323766193,2.630203628411332,1.5023172424135842
19.55952434301721,2.675657898429635,29.589217183541486,1.4794608591770744,128989.09767858728,0.3443695566071921,20,8.558507121181364,4.109494027108275,0.41704482178366187,2.6066952032081456,1.4252730690812812
15.990987321795005,6.375403274004163,41.32034745107808,2.0660173725539037,194095.7675111125,0.6161466715335858,20,16.580437252040213,7.20383659684861,1.2986496097990963,5.423162285453047,2.6547887599394593
15.94802808611933,25.2996061898387,40.11176017712643,8.022352035425286,142454.7185849495,0.6064349598735869,5,81.6881691818449,34.712780755872295,4.0750172430081095,27.102182115632186,15.798189067332313
16.6596377801785,12.980884956905278,42.053723627172594,4.2053723627172594,140035.1222442169,0.607457926896328,10,39.4052743571485,16.91769855262479,4.163304544082644,12.012103804235657,6.31216745620541
21.66084548625973,18.93656463850071,40.46470272924712,8.092940545849425,115755.6063657669,0.47009432911332627,5,82.70356728186584,33.409736978299826,9.21991377404224,24.69334561379996,15.380570915723819
20.8944029084387,4.237861887202996,38.53211527570571,1.9266057637852856,154110.5755990802,0.4621226703255513,20,14.31139836052212,6.608032161752126,0.7077485219333404,4.868139931211932,2.1274777456247222
18.50854392588872,3.5039621277990407,32.97322566840739,1.6486612834203693,154069.2490421635,0.4432199563873801,20,10.491556408033063,4.490781834719677,1.1512324883585903,3.0736521401606876,1.775889944794108
23.187166407204117,4.3008375337909985,40.88660855637341,2.0443304278186707,130180.38372579892,0.43747973202046214,20,16.138497624255876,6.827379885620603,1.7808042593955746,4.978103625136824,2.5522098541028746
20.45491530317364,4.133401395277333,37.65177365008697,1.8825886825043487,153710.2892225238,0.4611247568585228,20,13.665572504548393,6.024853126277985,1.947172789318783,3.522074274904097,2.171472314047529
18.673726685900746,17.382592320376496,35.99782650427395,7.199565300854791,179970.69210233394,0.48648222377906164,5,65.4290754767863,28.35093792636837,8.220883074806478,18.895870270574004,9.961384205037438
23.10717176510572,21.245742095458887,44.270127273447414,8.854025454689483,157363.5110856803,0.483302194266643,5,98.96017811545909,40.36010461209425,7.704644446813026,31.86384662822085,19.031582428330985
17.757497806366487,11.127133937735074,40.21317127815235,4.0213171278152355,153652.8656411052,0.5624252177202087,10,35.880142065874935,16.8912504336531,1.7547925305774068,10.629312865065474,6.604786236578957
23.31504040916853,6.4689483306322835,50.288143253250865,2.5144071626625433,196933.79165045894,0.540118036545536,20,24.378924140540988,11.885264379518038,1.607431999229095,7.17455382868285,3.7116739331110056
24.035151419333594,4.9375557517128215,44.608672092288046,2.230433604614402,162544.85163962023,0.4655536091313045,20,19.17821884195527,8.193148704400954,0.93381637953894,6.483854912375425,3.56739884563995
23.8412840838852,11.480575375361584,47.33877847649798,4.733877847649798,145639.01064773707,0.5009334930915328,10,49.61566420575761,22.536039673633653,4.544983192527907,13.987152203688723,8.547489135907329
16.789597776590462,2.479957481485104,26.40197375009909,1.3200986875049545,188864.99966471543,0.3692586851135297,20,6.784277722135116,3.3609291725343318,0.33690061218106526,1.9126587642085822,1.1737891732111365
19.256465938611733,21.54118971224475,40.691996762402184,8.138399352480437,170027.11756009044,0.5315460287009973,5,83.63946586874454,37.449721956212414,9.462392696880016,20.959273426241165,15.768077789410942
16.677585065465596,9.497288002789212,51.456310762739356,2.5728155381369677,174512.1405203127,0.678549018470317,20,26.004232692162645,12.264158387991541,1.2490334518085704,8.28751737809051,4.203523474272027
20.565322284950696,9.446793618248172,39.882077561624506,3.9882077561624505,161770.2066722298,0.4890206368773916,10,35.21834425554587,15.442073339410376,3.3842978002418693,10.519194718027654,5.8727783978659716
